CODE SECTION,CODE TYPE,StatuteLiteral,OFFENSE LEVEL,EnactDate,RepealAmendDate,_section,_subparts,_subdivision,_paragraph,_subparagraph,_clause
22515(A),VC,FAIL SET BRK/ETC:UNAT VEH,I,19870101,99999999,22515,(A),(A),,,
22515(B),VC,FAIL PRVENT MOVE:UNAT VEH,I,19870101,99999999,22515,(B),(B),,,
22516,VC,FAIL PROVIDE ESC:LOCK VEH,I,19590918,99999999,22516,,,,,
22517,VC,VEH DOOR OPEN TO TRAFFIC,I,19630920,99999999,22517,,,,,
22520.5,VC,VEND ON/NEAR FREEWAY:W/PR,M,19890101,99999999,22520.5,,,,,
22520.5(A),VC,VENDING ON/NEAR FREEWAY,I,19890101,99999999,22520.5,(A),(A),,,
22520.6(A),VC,VEND/ETC:HWY RESTSTOP/ETC,I,19830714,99999999,22520.6,(A),(A),,,
22521,VC,PARK ON OR NEAR RR TRACK,I,19681113,99999999,22521,,,,,
22523,VC,ABANDON VEHICLE ON HIWAY,I,19890701,99999999,22523,,,,,
22526,VC,INTERSECT/ETC:NO CLEARNCE,I,19880101,99999999,22526,,,,,
22610(A),PC,FELON POSS/ETC STUN GUN,M,20120101,99999999,22610,(A),(A),,,
22610(B),PC,ADDICT POSS/ETC STUN GUN,M,20120101,99999999,22610,(B),(B),,,
22610(C)(1),PC,ILL SELL/ETC STUN GUN:MNR,M,20120101,99999999,22610,(C)(1),(C),(1),,
22610(C)(1),PC,ILL SELL/ETC STUN GUN MNR,I,20120101,99999999,22610,(C)(1),(C),(1),,
22610(D),PC,MINOR -16 POSS STUN GUN,M,20120101,99999999,22610,(D),(D),,,
22615(A),PC,MISSNG MFG STAMP STUN GUN,M,20120101,99999999,22615,(A),(A),,,
22615(B),PC,MISSING MFG SERIAL NBR,M,20120101,20201108,22615,(B),(B),,,
22615(B),PC,MFG STUN GUN MISSNG SER #,M,20201109,99999999,22615,(B),(B),,,
22625(A),PC,SELL STUN GUN W/O MANUAL,I,20120101,99999999,22625,(A),(A),,,
22658(G)(1)(B),VC,UNINTERRUPTED TOWS,I,20190101,99999999,22658,(G)(1)(B),(G),(1),(B),
22658(K)(1),VC,FAIL ACCEPT VALID PAYMENT,M,19590101,99999999,22658,(K)(1),(K),(1),,
22658(K)(2),VC,FAIL DISPLAY PAYMENT TYPE,M,19590101,99999999,22658,(K)(2),(K),(2),,
22658(N)(C)(3),VC,VEH TOWED ACCESS TO PHONE,M,20100101,99999999,22658,(N)(C)(3),(N),(C),(3),
22753(A),BP,UNAUTH POS GROC PALET/ETC,F,19960101,99999999,22753,(A),(A),,,
22753(A),BP,POSS GROC PALET/ETC:UNATH,M,19960101,99999999,22753,(A),(A),,,
22810(A),PC,UNLAWFL POSS/USE TEAR GAS,F,20120101,99999999,22810,(A),(A),,,
22810(A),PC,UNLAWFL POSS/USE TEAR GAS,M,20120101,99999999,22810,(A),(A),,,
22810(B),PC,NARC ADCT POS/ETC TEARGAS,M,20120101,99999999,22810,(B),(B),,,
22810(C),PC,SELL/FURNISH TEAR GAS:MNR,F,20120101,99999999,22810,(C),(C),,,
22810(C),PC,SELL/FURNISH TEAR GAS:MNR,M,20120101,99999999,22810,(C),(C),,,
22810(D),PC,MINOR POS/ETC:TR GAS/WPN,F,20120101,99999999,22810,(D),(D),,,
22810(D),PC,MINOR POS/ETC:TR GAS/WPN,M,20120101,99999999,22810,(D),(D),,,
22810(E)(1),PC,POS/ETC PROJECTILE TR GAS,F,20120101,99999999,22810,(E)(1),(E),(1),,
22810(E)(1),PC,POS/ETC PROJECTILE TR GAS,M,20120101,99999999,22810,(E)(1),(E),(1),,
22810(E)(3),PC,TEARGAS DISPLAY EXP DATE,M,20120101,99999999,22810,(E)(3),(E),(3),,
22810(G)(1),PC,ILUSE TEARGAS/TEARGAS WPN,F,20120101,99999999,22810,(G)(1),(G),(1),,
22810(G)(1),PC,ILUSE TEARGAS/TEARGAS WPN,M,20120101,99999999,22810,(G)(1),(G),(1),,
22810(G)(2),PC,ILUSE TEARGAS/TG WPN:PO,F,20120101,99999999,22810,(G)(2),(G),(2),,
22815(A),PC,MNR:TEARGAS/TG WPN:NO OK,M,20120101,99999999,22815,(A),(A),,,
22852.5(B),VC,OBT VEH W/LEIN:FRAUD/ETC,M,19810101,99999999,22852.5,(B),(B),,,
22900,PC,SELL TEARGAS/TEARGAS WPN,M,20120101,99999999,22900,,,,,
22910(A),PC,ALTER SERIAL NBR:TEAR GAS,M,20120101,99999999,22910,(A),(A),,,
22910(A),PC,ALTER SERIAL NBR:TEAR GAS,F,20120101,99999999,22910,(A),(A),,,
22910(B),PC,POSS ALT SER NBR:TEAR GAS,M,20120101,99999999,22910,(B),(B),,,
22910(B),PC,POSS ALT SER NBR:TEAR GAS,F,20120101,99999999,22910,(B),(B),,,
22972,BP,FAIL DISPLAY REQ LICENSE,M,20040630,99999999,22972,,,,,
22974,BP,RET PURCHASE INVOICE VIOL,M,20040101,99999999,22974,,,,,
22974.3(A)(3),BP,SEIZD UNSTMPD CIGRETTS/20,M,20040101,99999999,22974.3,(A)(3),(A),(3),,
22974.5,BP,FAIL TO DISPLAY LICENSE,M,20040101,99999999,22974.5,,,,,
22980(B),BP,REF ALLOW INSPEC CIG/TOB,M,20110101,99999999,22980,(B),(B),,,
22980.2(A),BP,SELL TOBACCO W/O LICENSE,M,20040101,99999999,22980.2,(A),(A),,,
23103,VC,RECKLESS DRIVING,M,19590918,99999999,23103,,,,,
23103(A),VC,RECKLESS DRIVING:HIGHWAY,M,19860101,99999999,23103,(A),(A),,,
23103(B),VC,RECKLESS DRIVING:PARK LOT,M,19911014,99999999,23103,(B),(B),,,
23103.5,VC,PLEA TO 23103 IN LIEU OF,X,19820218,99999999,23103.5,,,,,
23104(A),VC,RECKLESS DRIVING W/INJURY,M,19840101,99999999,23104,(A),(A),,,
23104(B),VC,RECK DRIV:GBI:SP/PR/CNVCT,F,19840101,99999999,23104,(B),(B),,,
23105(A),VC,RECKLESS DRIVING:SPEC INJ,F,20070101,99999999,23105,(A),(A),,,
23105(A),VC,RECKLESS DRIVING:SPEC INJ,M,20070101,99999999,23105,(A),(A),,,
23109,VC,SPEED CONTEST/EXH/BLCK RD,M,19590918,99999999,23109,,,,,
23109(A),VC,ILLEGAL SPEED CONTEST,M,19590918,99999999,23109,(A),(A),,,
23109(B),VC,AIDE/ABET SPEED CONTEST,M,19850101,99999999,23109,(B),(B),,,
23109(C),VC,AIDE/ABET SPEED EXHIBITN,M,19850101,99999999,23109,(C),(C),,,
23109(D),VC,BLOCK/ETC RD:SPEED CONTES,M,19850101,99999999,23109,(D),(D),,,
23109.1,VC,ILLEGAL SPEED CONTEST:INJ,M,20111001,99999999,23109.1,,,,,
23109.1,VC,ILLEGAL SPEED CONTEST:INJ,F,20111001,99999999,23109.1,,,,,
23110(A),VC,THROW SUBSTANCE AT VEH,M,19590918,99999999,23110,(A),(A),,,
23110(B),VC,THROW SUB AT VEH:INT:GBI,F,19590918,99999999,23110,(B),(B),,,
23111,VC,THROW/ETC CIG/ETC:HWY/ETC,I,19701123,99999999,23111,,,,,
23112,VC,TOSS/ETC MATTER:HWY/ETC,I,19590918,99999999,23112,,,,,
23112.5(A),VC,HAZ MAT SPILL:NOTIFIY CHP,M,19860101,99999999,23112.5,(A),(A),,,
23113(A),VC,FAIL REMOVE SPILLED MATRL,I,20000101,99999999,23113,(A),(A),,,
23114(A),VC,IMPROP VEH:SPILL/ETC:HWY,M,19890712,99999999,23114,(A),(A),,,
23114(B),VC,ILL TRANSP AGGREGATE:HWY,M,19890101,99999999,23114,(B),(B),,,
23114(B)(1),VC,TRNSP AGGREGTE:CARGO VIOL,M,19900101,99999999,23114,(B)(1),(B),(1),,
23114(E),VC,AGGREGATE:FAL COVER LOAD,M,19890101,99999999,23114,(E),(E),,,
23114(E)(1),VC,TRNSP AGGREGTE UNCVRD:HWY,M,19900901,99999999,23114,(E)(1),(E),(1),,
23115(A),VC,FAIL COVER RUBBISH VEH LD,I,19900901,99999999,23115,(A),(A),,,
23116(A),VC,CARRY PERSON:BACK:TRUCK,I,19940101,99999999,23116,(A),(A),,,
23116(B),VC,RIDE BACK MOTORTRUCK VIOL,I,19960101,99999999,23116,(B),(B),,,
23117,VC,TRNSPRT OF ANM W/O RSTRNT,I,20190101,99999999,23117,,,,,
23123(A),VC,USE CELLPH W/DRIV W/O HFD,I,20080101,99999999,23123,(A),(A),,,
23123.5(A),VC,NO TEXT-BASED COMM W/DRIV,I,20090101,20161231,23123.5,(A),(A),,,
23123.5(A),VC,NO HND HLD DEVICE W/DRIVE,I,20170101,99999999,23123.5,(A),(A),,,
23124(B),VC,USE CELL PH W/DRIV:UND 18,I,20080101,99999999,23124,(B),(B),,,
23127,VC,OPR MOTOR VEH:TRAILS/PATH,M,19650917,99999999,23127,,,,,
23136(A),VC,DUI:UNDR 21YR W/BA.01,I,19940101,99999999,23136,(A),(A),,,
23140,VC,DUI:-21,I,19870101,99999999,23140,,,,,
23140(A),VC,MINOR DRIVE W/BAC 0.05,I,19870101,99999999,23140,(A),(A),,,
23152(A),VC,DUI ALCOHOL/DRUGS,M,19820101,20131231,23152,(A),(A),,,
23152(A),VC,DUI W/PRIORS:PER 23550 VC,F,19920101,99999999,23152,(A),(A),,,
23152(A),VC,DUI ALCOHOL,M,20140101,99999999,23152,(A),(A),,,
23152(A)/23152(B),VC,DUI:ALCOHOL/DRUGS,M,19900101,20131231,23152,(A)/(B),(A),(B),,
23152(B),VC,DUI ALCOHOL/0.08 PERCENT,M,19900101,99999999,23152,(B),(B),,,
23152(B),VC,DUI 0.08 W/PR:PER 23550VC,F,19910101,99999999,23152,(B),(B),,,
23152(C),VC,ADDICT DRIVE VEHICLE,M,19820101,99999999,23152,(C),(C),,,
23152(D),VC,DUI:ALC/.04 COMERCIAL VEH,M,19920101,99999999,23152,(D),(D),,,
23152(E),VC,DUI DRUG,M,20140101,20161231,23152,(E),(E),,,
23152(E),VC,DUI:ALC/.04 PASS FOR HIRE,M,20180701,99999999,23152,(E),(E),,,
23152(F),VC,DUI ALCOHOL/DRUG,M,20140101,20161231,23152,(F),(F),,,
23152(F),VC,DUI ANY DRUG,M,20170101,99999999,23152,(F),(F),,,
23152(G),VC,DUI ALCOHOL AND DRUG,M,20170101,99999999,23152,(G),(G),,,
23153(A),VC,DUI:ALC/DRUG:RSLT:BOD INJ,F,19840101,20131231,23153,(A),(A),,,
23153(A),VC,DUI ALC/DRUGS:BODILY INJ,M,19920101,20131231,23153,(A),(A),,,
23153(A),VC,DUI ALCOHOL:CAUSE BOD INJ,F,20140101,99999999,23153,(A),(A),,,
23153(A),VC,DUI ALCOHOL:CAUSE BOD INJ,M,20140101,99999999,23153,(A),(A),,,
23153(B),VC,DUI .08 ALCOHOL:BODLY INJ,F,19900101,99999999,23153,(B),(B),,,
23153(B),VC,DUI .08 ALCOHOL:BODLY INJ,M,20140101,99999999,23153,(B),(B),,,
23153(D),VC,DUI:ALC .04:CMRCL VEH:INJ,F,19920101,99999999,23153,(D),(D),,,
23153(E),VC,DUI DRUG:CAUSE BODILY INJ,F,20140101,20161231,23153,(E),(E),,,
23153(E),VC,DUI DRUG:CAUSE BODILY INJ,M,20140101,20161231,23153,(E),(E),,,
23153(F),VC,DUI ALC/DRUG:CAUS BOD INJ,F,20140101,20161231,23153,(F),(F),,,
23153(F),VC,DUI ALC/DRUG:CAUS BOD INJ,M,20140101,20161231,23153,(F),(F),,,
23153(F),VC,DUI DRUG:CAUSE BODILY INJ,M,20170101,99999999,23153,(F),(F),,,
23153(F),VC,DUI DRUG:CAUSE BODILY INJ,F,20170101,99999999,23153,(F),(F),,,
23153(G),VC,DUI ALC/DRUG:CAUS BOD INJ,M,20170101,99999999,23153,(G),(G),,,
23153(G),VC,DUI ALC/DRUG:CAUS BOD INJ,F,20170101,99999999,23153,(G),(G),,,
23154(A),VC,DUI W/PROB:23152/23153,I,20090101,99999999,23154,(A),(A),,,
23220,VC,DRINK WHILE DRIVING,I,19820101,20171231,23220,,,,,
23220(A),VC,DRNK ALC/MARIJ WHLE DRVNG,I,20180101,99999999,23220,(A),(A),,,
23220(B),VC,DRNK ALC/MARIJ AS PASSNGR,I,20180101,99999999,23220,(B),(B),,,
23221,VC,DRINK ALC IN VEH ON HWY,I,19820101,20171231,23221,,,,,
23221(A),VC,ALC/MARIJ IN VEH ON HWY,I,20180101,99999999,23221,(A),(A),,,
23221(B),VC,ALC/MARIJ AS PASSENGR HWY,I,20180101,99999999,23221,(B),(B),,,
23222(A),VC,POSS OPEN CONTAINER:DRIVE,I,19840101,99999999,23222,(A),(A),,,
23222(B),VC,POSS MARIJUANA W/DRIVING,M,19840101,20101231,23222,(B),(B),,,
23222(B),VC,POSS MARIJUANA WHILE DRIV,I,20110101,99999999,23222,(B),(B),,,
23223(A),VC,DRIVER POSS OPEN ALC CONT,I,20000101,99999999,23223,(A),(A),,,
23223(B),VC,PASSENGER:W/OPEN ALC CONT,I,20000101,99999999,23223,(B),(B),,,
23224,VC,ALCOHOL IN VEHICLE:-21,M,19730307,99999999,23224,,,,,
23224(A),VC,MNR OPR VEH:CARRY ALC,M,19730307,99999999,23224,(A),(A),,,
23224(B),VC,RIDER:MNR:POS/ETC ALC:VEH,M,19730307,99999999,23224,(B),(B),,,
23225(A)(1),VC,OWNER/DRIVER:OPEN ALC:VEH,I,19820101,99999999,23225,(A)(1),(A),(1),,
23226,VC,STORE OPEN/ETC ALC IN VEH,I,19820101,99999999,23226,,,,,
23247(A),VC,RENT/ETC VEH:INTRLOC PRSN,M,19730101,99999999,23247,(A),(A),,,
23247(B),VC,ASK PRSN USE INTERLOC DEV,M,19930101,99999999,23247,(B),(B),,,
23247(C),VC,START VEH W/INTERLOCK DEV,M,19930101,99999999,23247,(C),(C),,,
23247(D),VC,TAMPR/ETC W/INTERLOCK DEV,M,19930101,99999999,23247,(D),(D),,,
23247(E),VC,DRIVE W/O INTERLOCK DEV,M,19940930,99999999,23247,(E),(E),,,
23253,VC,DISOBEY PO:VEH CROSS/TOLL,M,19930101,99999999,23253,,,,,
23300,BP,SELL LIQUOR W/O LICENSE,M,19530909,99999999,23300,,,,,
23301,BP,SELL LIQUOR W/O LICENSE,M,19530909,99999999,23301,,,,,
23302(A),VC,REFUSAL TO PAY TOLLS/ETC,I,19590918,99999999,23302,(A),(A),,,
23302(A),VC,PERSON FAIL TO PAY TOLL,I,20100101,99999999,23302,(A),(A),,,
23332,VC,TRESPAS NON-PUB VEH CROSS,M,19590918,99999999,23332,,,,,
23336,VC,VEH XING/ETC:SIGN/REG VIO,I,19590918,99999999,23336,,,,,
23546(A),VC,3RD DUI CONV WITHIN 10YRS,M,19990101,99999999,23546,(A),(A),,,
23550(A),VC,DUI W/PR SPEC CONVICTIONS,M,19990101,99999999,23550,(A),(A),,,
23550(A),VC,DUI W/PR SPEC CONVICTIONS,F,19990101,99999999,23550,(A),(A),,,
23550.5(A),VC,DUI W/IN 10YRS:PR FEL DUI,M,19990101,99999999,23550.5,(A),(A),,,
23550.5(A),VC,DUI W/IN 10YRS:PR FEL DUI,F,19990101,99999999,23550.5,(A),(A),,,
23573(I),VC,FAIL INSTAL INTRLCK DEVCE,M,20090701,99999999,23573,(I),(I),,,
23900,PC,ALTER/ETC F/ARM ID MARK,F,20120101,99999999,23900,,,,,
23920,PC,POSS/ETC F/ARM W/O ID MRK,M,20120101,99999999,23920,,,,,
24002,VC,UNLAWFUL OPERATION OF VEH,I,19920915,99999999,24002,,,,,
24003,VC,VEH WITH UNLAWFUL LAMPS,I,19800101,99999999,24003,,,,,
24004,VC,OPERATE AFTER NTC BY OFCR,I,20190101,99999999,24004,,,,,
24005,VC,SELL/ETC UNLAWF EQUIPMENT,I,19590918,99999999,24005,,,,,
24007(B)(1),VC,SELL VEH W/OUT SMOG REQ,I,19940101,99999999,24007,(B)(1),(B),(1),,
24008,VC,MODIFIED VEH RIM HGT VIOL,I,19910101,99999999,24008,,,,,
24008.5,VC,VEH EXCEED FRAME HEIGHTS,M,19860101,99999999,24008.5,,,,,
24012,VC,FAIL COMPLY:MOUNTING REQ,I,19800101,99999999,24012,,,,,
24046,BP,FAIL POST LIC CONSP PLACE,M,19530101,99999999,24046,,,,,
24250,VC,DRIVE WITHOUT LIGHTS:DARK,I,19810918,99999999,24250,,,,,
24252(A),VC,FAIL MAINT VEH LITE EQUIP,I,19681113,99999999,24252,(A),(A),,,
24252(B),VC,LAMP VOLT:85 PER REQ VOLT,I,19681113,99999999,24252,(B),(B),,,
24310,PC,MFG/ETC CAMO F/A CONTAINR,F,20120101,99999999,24310,,,,,
24310,PC,MFG/ETC CAMO F/A CONTAINR,M,20120101,99999999,24310,,,,,
24400,VC,HEADLAMP:OPR/AMT/SIZE:VIO,I,19590918,99999999,24400,,,,,
24402(A),VC,AUXILIARY DRIVE LAMP VIOL,I,19691110,99999999,24402,(A),(A),,,
24403,VC,FOG LAMPS VIOL,I,19691110,99999999,24403,,,,,
24406,VC,LIGHT DIMMER SWITCH VIOL,I,19600101,99999999,24406,,,,,
24407(A),VC,HIGHBEAM PROJECT 350 FEET,I,19630920,99999999,24407,(A),(A),,,
24407(B),VC,LOWBEAM GLARE VIOLATION,I,19630920,99999999,24407,(B),(B),,,
24408,VC,BEAM INDICATOR VIOL:VEH,I,19590918,99999999,24408,,,,,
24409(A),VC,FAIL DIM BEAMS:ONCOMING,I,19650917,99999999,24409,(A),(A),,,
24409(B),VC,FAIL DIM BEAMS:FOLLOW VEH,I,19650917,99999999,24409,(B),(B),,,
24410,PC,MFG/SALE/ETC CANE GUN,F,20120101,99999999,24410,,,,,
24410,PC,MFG/SALE/ETC CANE GUN,M,20120101,99999999,24410,,,,,
24410(A),VC,SINGLE BEAM:PROPER ADJUST,I,19650917,99999999,24410,(A),(A),,,
24411,VC,AUX LMPS NOT COVERD W/DRV,I,20190101,99999999,24411,,,,,
24510,PC,MFG/ETC F/ARM UNRECOGNIZD,F,20120101,99999999,24510,,,,,
24510,PC,MFG/ETC F/ARM UNRECOGNIZD,M,20120101,99999999,24510,,,,,
24600,HS,SELL VAPING DEVICE -18 YR,I,20160101,99999999,24600,,,,,
24600,VC,TAILLAMP VIOLATIONS,I,19890101,99999999,24600,,,,,
24601,VC,FAIL MAINT LIC PLATE LAMP,I,19650917,99999999,24601,,,,,
24602(A),VC,FOG TAILLAMPS VIOL,I,19810101,99999999,24602,(A),(A),,,
24603,VC,STOPLAMP VIOLATIONS,I,19890101,99999999,24603,,,,,
24603(A),VC,STOPLAMPS:VEH MUST HAVE,I,19890101,99999999,24603,(A),(A),,,
24603(B),VC,STOPLAMPS VIOL:SPEC VEH,I,19650917,99999999,24603,(B),(B),,,
24603(D),VC,STOPLAMPS:VEH 2 REQUIRED,I,19880916,99999999,24603,(D),(D),,,
24603(E),VC,STOPLAMPS VIOL:N/VISIBLE,I,19650917,99999999,24603,(E),(E),,,
24604,VC,NO LAMP/FLAG/ETC EXT LOAD,I,19650917,99999999,24604,,,,,
24605(A),VC,TOW TRUCK TAILLAMP VIOL,I,19890101,99999999,24605,(A),(A),,,
24605(B),VC,TOW TRK TAIL/STOP LMP VIO,I,19890101,99999999,24605,(B),(B),,,
24606,VC,BACKUP LAMPS VIOLATION,I,19820101,99999999,24606,,,,,
24607(A),VC,REAR VEH REFLECTOR VIOL,I,19910101,99999999,24607,(A),(A),,,
24607(B),VC,REF:VEH MFG/REG A/1-1-65,I,19910101,99999999,24607,(B),(B),,,
24608(A),VC,LGHT REFL TRK/TRLR FR/SID,I,20190101,99999999,24608,(A),(A),,,
24608(B),VC,LT REFL 30+TRK/TRLR FR/SD,I,20190101,99999999,24608,(B),(B),,,
24610,PC,MFG/ETC UNDETECT FIREARM,F,20120101,99999999,24610,,,,,
24610,PC,MFG/ETC UNDETECT FIREARM,M,20120101,99999999,24610,,,,,
24612(A),VC,FLR DISP REFL MAT ON TRLR,I,20190101,99999999,24612,(A),(A),,,
24615,VC,SLOW MOVE VEH EMBLEM VIOL,I,19720503,99999999,24615,,,,,
24710,PC,MFG/SALE/POSS WALLET GUN,F,20120101,99999999,24710,,,,,
24710,PC,MFG/SALE/POSS WALLET GUN,M,20120101,99999999,24710,,,,,
24800,VC,DRIVE W/PARK LIGHTS ONLY,I,19610331,99999999,24800,,,,,
24950,VC,TRN SIG REQ - TOWING TRLR,I,20190101,99999999,24950,,,,,
24951(B),VC,TURN SIGNAL VIOLATION,I,19760101,99999999,24951,(B),(B),,,
24952,VC,VIOL VISBLTY REQ:TURN SIG,I,19650917,99999999,24952,,,,,
24953(A),VC,TURN SIGNAL LAMP VIOL,I,19730101,99999999,24953,(A),(A),,,
25100(A),PC,CRIM STORE F/ARM:1ST DEG,F,20120101,99999999,25100,(A),(A),,,
25100(A),PC,CRIM STORE F/ARM:1ST DEG,M,20120101,99999999,25100,(A),(A),,,
25100(A),VC,CLEAR/SIDE MARKR LAMP REQ,I,20190101,99999999,25100,(A),(A),,,
25100(B),PC,CRIM STORE F/ARM:2ND DEG,M,20120101,99999999,25100,(B),(B),,,
25100(C),PC,CRIM STORE F/ARM:3RD DEG,M,20140101,99999999,25100,(C),(C),,,
25102,VC,SIDE LAMPS VIOL,I,19560918,99999999,25102,,,,,
25103(A)(B),VC,VEH LD LFT 1+ FT AMB LMP,I,20190101,99999999,25103,(A)(B),(A),(B),,
25103(B),VC,VEH LD LFT 1+ FT RED LMP,I,20190101,99999999,25103,(B),(B),,,
25104(A),VC,RED FLG REQ OVERWIDTH DAY,I,20190101,99999999,25104,(A),(A),,,
25106(A),VC,FRONT FENDER/ETC LAMP VIO,I,19800101,99999999,25106,(A),(A),,,
25106(B),VC,LAMP REQUIREMENT VIOLATIO,I,19680101,99999999,25106,(B),(B),,,
25109,VC,FRONT RUNNING LAMPS VIOL,I,19650917,99999999,25109,,,,,
25110,CC,OFR/SELL UNQUALIF SECURTY,F,19690102,99999999,25110,,,,,
25110(A)(1),VC,FLOOD LAMP EXCEEDS 75 FT,I,20190101,99999999,25110,(A)(1),(A),(1),,
25135,PC,F/A:RESDNCE W/PROHIB PRSN,M,20140101,99999999,25135,,,,,
25140(A),PC,F/A:UNATND VEH LOCK TRUNK,I,20170101,20201108,25140,(A),(A),,,
25140(A),PC,H/GUN ILLGL STORED IN VEH,I,20201109,99999999,25140,(A),(A),,,
25160(B)(1),HS,TRNSP HAZ WAST NO PAPR:PR,F,19850101,99999999,25160,(B)(1),(B),(1),,
25160(B)(1),HS,TRNSP HAZ WASTE NO PAPERS,M,19850101,99999999,25160,(B)(1),(B),(1),,
25163(A)(1),HS,TRNSP HAZ WASTE NO REG:PR,F,19920101,99999999,25163,(A)(1),(A),(1),,
25163(A)(1),HS,TRNSP HAZ WAST W/O REG,M,19780101,99999999,25163,(A)(1),(A),(1),,
25177,BP,SELL REFILL DISTD SPIRITS,M,19540101,99999999,25177,,,,,
25185.6,HS,HAZ WASTE DISPOSAL SECRET,M,20160101,99999999,25185.6,,,,,
25189(C),HS,INTENTNAL DISP HAZD WASTE,M,19800910,99999999,25189,(C),(C),,,
25189(D),HS,NEGLIGENT DISP HAZD WASTE,M,19820101,99999999,25189,(D),(D),,,
25189.5(A),HS,DISPOSE HAZARD WASTE VIOL,F,19820712,99999999,25189.5,(A),(A),,,
25189.5(B),HS,DISPOSE HAZARD WASTE VIOL,F,19850101,99999999,25189.5,(B),(B),,,
25189.5(C),HS,TRANSPORT HAZARDOUS WASTE,F,19850101,99999999,25189.5,(C),(C),,,
25189.5(D),HS,HAZARD WASTE STORAGE VIOL,F,19891002,99999999,25189.5,(D),(D),,,
25189.6(A),HS,RECKLESS TRANSP HAZ WASTE,F,19890101,99999999,25189.6,(A),(A),,,
25189.6(A),HS,RECKLESS TRANSP HAZ WASTE,M,19890101,99999999,25189.6,(A),(A),,,
25189.6(B),HS,ENDANGER:HAZ MAT:SBI/DTH,F,19900101,99999999,25189.6,(B),(B),,,
25189.7(A),HS,BURN HAZ WASTE W/OUT PERM,M,19780101,99999999,25189.7,(A),(A),,,
25191(B)(1),HS,FALSIFY HAZ WASTE RPT/ETC,M,19950101,99999999,25191,(B)(1),(B),(1),,
25191(B)(5),HS,TRNSP HAZ/WASTE:NO MANFST,M,19950101,99999999,25191,(B)(5),(B),(5),,
25191(B)(6),HS,STORE/ETC/TRNSP HAZ WASTE,M,19950101,99999999,25191,(B)(6),(B),(6),,
25200(A),PC,F/A ACCES BY CHILD:PREMIS,M,20120101,20131231,25200,(A),(A),,,
25200(A),PC,F/A ACCES BY CHLD:PREMISE,M,20140101,99999999,25200,(A),(A),,,
25200(B),PC,F/A ACCES CHLD:BRNG SCHOL,M,20140101,99999999,25200,(B),(B),,,
25200(B)(3),PC,F/A ACCES BY CHILD:SCHOOL,M,20120101,20131231,25200,(B)(3),(B),(3),,
25217.1,HS,DISP LATEX PAINT:LAND/WAT,M,19920101,99999999,25217.1,,,,,
25230(A),CC,INVEST ADVISER W/OUT CERT,M,19690102,99999999,25230,(A),(A),,,
25250,PC,REPORT LOSS/THEFT FIREARM,I,20170701,20201113,25250,,,,,
25250,VC,ILLEGAL FLASHING LIGHTS,I,19630920,99999999,25250,,,,,
25250(A),PC,FAIL REPORT 3+ LOST F/ARM,M,20170701,99999999,25250,(A),(A),,,
25250(A),PC,FAIL RPRT LOST/STLN F/ARM,I,20201116,99999999,25250,(A),(A),,,
25250(B),PC,FAIL RPRT RECOVERED F/ARM,I,20170701,99999999,25250,(B),(B),,,
25250(B),PC,FL RPRT RECOVERD F/ARM 3+,M,20170701,99999999,25250,(B),(B),,,
25250.5,HS,IMP DISP/ETC USED/ETC OIL,M,19870101,99999999,25250.5,,,,,
25251(A),VC,TRN SIG FLSHD VEH DISABLE,I,20190101,99999999,25251,(A),(A),,,
25253(A),VC,WARNING LAMPS ON TOW TRK,I,20190101,99999999,25253,(A),(A),,,
25268,VC,MISUSE:AMBER WRNING LGHTS,I,19610915,99999999,25268,,,,,
25270,VC,IMPRP USE WRN LAMPS PILOT,I,20190101,99999999,25270,,,,,
25275(A),PC,FLS RPRT LOST/STLN F/ARM,I,20161109,99999999,25275,(A),(A),,,
25300(A),PC,MASKD CRMNL POS F/ARM:PUB,F,20120101,99999999,25300,(A),(A),,,
25300(A),PC,MSKD PERSN POSS F/ARM PUB,M,20120101,99999999,25300,(A),(A),,,
25351,BP,POSS ALC BEV:CAN BE SEIZD,M,19530909,99999999,25351,,,,,
25400(A)(1),PC,CCW IN VEHICLE,F,20120101,99999999,25400,(A)(1),(A),(1),,
25400(A)(1),PC,CCW IN VEHICLE,M,20120101,99999999,25400,(A)(1),(A),(1),,
25400(A)(2),PC,CCW ON PERSON,F,20120101,99999999,25400,(A)(2),(A),(2),,
25400(A)(2),PC,CCW ON PERSON,M,20120101,99999999,25400,(A)(2),(A),(2),,
25400(A)(3),PC,CCW IN VEHICLE:OCCUPANT,F,20120101,99999999,25400,(A)(3),(A),(3),,
25400(A)(3),PC,CCW IN VEHICLE:OCCUPANT,M,20120101,99999999,25400,(A)(3),(A),(3),,
25400(B),VC,DIFFUSED LIGHT:NO RED,I,19680716,99999999,25400,(B),(B),,,
25400(C)(1),PC,CCW IN VEH W/PR FEL CONV,F,20120101,99999999,25400,(C)(1),(C),(1),,
25400(C)(2),PC,CARRY CONCEALED STLN WPN,F,20120101,99999999,25400,(C)(2),(C),(2),,
25400(C)(3),PC,CCW CRIM ST GANG:ACTIVE,F,20120101,99999999,25400,(C)(3),(C),(3),,
25400(C)(4),PC,CCW PROHIB/UNLAWFUL POSS,F,20120101,99999999,25400,(C)(4),(C),(4),,
25400(C)(5),PC,CCW W/SPECIFIC CONVICTION,F,20120101,99999999,25400,(C)(5),(C),(5),,
